date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2018-09-28 06:00:00,33,27,0.0,11.6,7,68,09:38 PM,09:14 AM,06:52 AM,06:58 PM,24,33,33,29,7,17,75,0.0,1009,28,10,138,6,singapore
2018-09-28 07:00:00,33,27,0.0,11.6,7,68,09:38 PM,09:14 AM,06:52 AM,06:58 PM,23,34,34,30,9,14,69,0.0,1010,29,10,136,8,singapore
2018-09-28 08:00:00,33,27,0.0,11.6,7,68,09:38 PM,09:14 AM,06:52 AM,06:58 PM,23,36,36,31,11,12,63,0.0,1010,30,10,135,9,singapore
2018-09-28 09:00:00,33,27,0.0,11.6,7,68,09:38 PM,09:14 AM,06:52 AM,06:58 PM,22,37,37,32,13,9,56,0.1,1010,32,10,133,11,singapore
2018-09-28 10:00:00,33,27,0.0,11.6,7,68,09:38 PM,09:14 AM,06:52 AM,06:58 PM,22,37,37,32,13,9,55,0.0,1010,32,10,136,12,singapore
2018-09-28 11:00:00,33,27,0.0,11.6,7,68,09:38 PM,09:14 AM,06:52 AM,06:58 PM,22,37,37,33,14,10,54,0.0,1009,32,10,139,12,singapore
2018-09-28 12:00:00,33,27,0.0,11.6,7,68,09:38 PM,09:14 AM,06:52 AM,06:58 PM,22,38,38,33,14,10,53,0.0,1009,33,10,142,12,singapore
2018-09-28 13:00:00,33,27,0.0,11.6,7,68,09:38 PM,09:14 AM,06:52 AM,06:58 PM,22,37,37,33,15,9,53,0.0,1008,33,10,143,13,singapore
2018-09-28 14:00:00,33,27,0.0,11.6,7,68,09:38 PM,09:14 AM,06:52 AM,06:58 PM,22,37,37,32,15,8,54,0.0,1008,32,10,144,13,singapore
2018-09-28 15:00:00,33,27,0.0,11.6,7,68,09:38 PM,09:14 AM,06:52 AM,06:58 PM,22,36,36,32,16,8,54,0.0,1008,32,10,145,14,singapore
2018-09-28 16:00:00,33,27,0.0,11.6,7,68,09:38 PM,09:14 AM,06:52 AM,06:58 PM,22,35,35,31,15,9,60,0.0,1008,31,10,142,12,singapore
2018-09-28 17:00:00,33,27,0.0,11.6,7,68,09:38 PM,09:14 AM,06:52 AM,06:58 PM,23,34,34,30,15,11,66,0.0,1008,29,10,140,11,singapore
2018-09-28 18:00:00,33,27,0.0,11.6,7,68,09:38 PM,09:14 AM,06:52 AM,06:58 PM,23,32,32,29,14,13,71,0.0,1008,28,10,138,9,singapore
2018-09-28 19:00:00,33,27,0.0,11.6,7,68,09:38 PM,09:14 AM,06:52 AM,06:58 PM,23,32,32,28,14,15,73,0.0,1009,28,10,139,9,singapore
2018-09-28 20:00:00,33,27,0.0,11.6,7,68,09:38 PM,09:14 AM,06:52 AM,06:58 PM,23,32,32,28,14,17,75,0.0,1009,28,10,139,9,singapore
2018-09-28 21:00:00,33,27,0.0,11.6,7,68,09:38 PM,09:14 AM,06:52 AM,06:58 PM,23,32,32,28,14,20,76,0.0,1010,28,10,140,9,singapore
2018-09-28 22:00:00,33,27,0.0,11.6,7,68,09:38 PM,09:14 AM,06:52 AM,06:58 PM,24,32,32,28,12,23,77,0.0,1009,27,10,133,8,singapore
2018-09-28 23:00:00,33,27,0.0,11.6,7,68,09:38 PM,09:14 AM,06:52 AM,06:58 PM,24,32,32,28,11,26,78,0.0,1009,27,10,127,7,singapore
2018-09-29 00:00:00,33,26,0.0,11.6,7,60,10:28 PM,10:04 AM,06:52 AM,06:58 PM,24,32,32,28,9,30,79,0.0,1009,27,10,121,6,singapore
2018-09-29 01:00:00,33,26,0.0,11.6,7,60,10:28 PM,10:04 AM,06:52 AM,06:58 PM,24,31,31,28,9,27,80,0.0,1009,27,10,122,6,singapore
2018-09-29 02:00:00,33,26,0.0,11.6,7,60,10:28 PM,10:04 AM,06:52 AM,06:58 PM,24,31,31,27,9,24,81,0.6,1009,27,9,124,6,singapore
2018-09-29 03:00:00,33,26,0.0,11.6,7,60,10:28 PM,10:04 AM,06:52 AM,06:58 PM,24,31,31,27,9,21,81,0.8,1008,26,9,126,6,singapore
2018-09-29 04:00:00,33,26,0.0,11.6,7,60,10:28 PM,10:04 AM,06:52 AM,06:58 PM,24,32,32,28,8,20,79,0.4,1009,27,9,127,6,singapore
2018-09-29 05:00:00,33,26,0.0,11.6,7,60,10:28 PM,10:04 AM,06:52 AM,06:58 PM,24,32,32,28,7,19,76,0.0,1009,28,10,129,6,singapore
2018-09-29 06:00:00,33,26,0.0,11.6,7,60,10:28 PM,10:04 AM,06:52 AM,06:58 PM,24,33,33,29,6,18,74,0.0,1009,28,10,131,5,singapore
2018-09-29 07:00:00,33,26,0.0,11.6,7,60,10:28 PM,10:04 AM,06:52 AM,06:58 PM,23,34,34,30,8,17,67,0.0,1009,29,10,132,7,singapore
2018-09-29 08:00:00,33,26,0.0,11.6,7,60,10:28 PM,10:04 AM,06:52 AM,06:58 PM,22,35,35,31,10,16,61,0.0,1009,31,10,133,9,singapore
2018-09-29 09:00:00,33,26,0.0,11.6,7,60,10:28 PM,10:04 AM,06:52 AM,06:58 PM,22,36,36,32,12,15,54,0.0,1010,32,10,134,10,singapore
2018-09-29 10:00:00,33,26,0.0,11.6,7,60,10:28 PM,10:04 AM,06:52 AM,06:58 PM,22,37,37,33,12,16,53,0.0,1009,32,10,136,11,singapore
2018-09-29 11:00:00,33,26,0.0,11.6,7,60,10:28 PM,10:04 AM,06:52 AM,06:58 PM,22,38,38,33,12,16,52,0.0,1009,33,10,138,11,singapore
2018-09-29 12:00:00,33,26,0.0,11.6,7,60,10:28 PM,10:04 AM,06:52 AM,06:58 PM,22,38,38,34,12,17,51,0.0,1009,33,10,141,11,singapore
2018-09-29 13:00:00,33,26,0.0,11.6,7,60,10:28 PM,10:04 AM,06:52 AM,06:58 PM,22,38,38,33,13,15,53,0.0,1008,33,10,142,12,singapore
2018-09-29 14:00:00,33,26,0.0,11.6,7,60,10:28 PM,10:04 AM,06:52 AM,06:58 PM,22,37,37,33,14,13,54,0.0,1008,32,10,143,12,singapore
2018-09-29 15:00:00,33,26,0.0,11.6,7,60,10:28 PM,10:04 AM,06:52 AM,06:58 PM,22,37,37,32,15,12,56,0.0,1007,32,10,144,13,singapore
2018-09-29 16:00:00,33,26,0.0,11.6,7,60,10:28 PM,10:04 AM,06:52 AM,06:58 PM,23,35,35,31,15,11,61,0.0,1007,31,10,140,12,singapore
2018-09-29 17:00:00,33,26,0.0,11.6,7,60,10:28 PM,10:04 AM,06:52 AM,06:58 PM,23,34,34,30,14,10,66,0.0,1008,30,10,137,11,singapore
2018-09-29 18:00:00,33,26,0.0,11.6,7,60,10:28 PM,10:04 AM,06:52 AM,06:58 PM,23,33,33,29,14,10,72,0.0,1008,28,10,133,9,singapore
2018-09-29 19:00:00,33,26,0.0,11.6,7,60,10:28 PM,10:04 AM,06:52 AM,06:58 PM,23,33,33,29,14,9,73,0.0,1009,28,10,134,9,singapore
2018-09-29 20:00:00,33,26,0.0,11.6,7,60,10:28 PM,10:04 AM,06:52 AM,06:58 PM,24,32,32,28,14,8,75,0.0,1009,28,10,134,9,singapore
2018-09-29 21:00:00,33,26,0.0,11.6,7,60,10:28 PM,10:04 AM,06:52 AM,06:58 PM,24,32,32,28,14,8,77,0.0,1009,28,10,134,9,singapore
2018-09-29 22:00:00,33,26,0.0,11.6,7,60,10:28 PM,10:04 AM,06:52 AM,06:58 PM,24,32,32,28,13,8,77,0.0,1009,27,10,131,9,singapore
2018-09-29 23:00:00,33,26,0.0,11.6,7,60,10:28 PM,10:04 AM,06:52 AM,06:58 PM,24,32,32,28,12,8,77,0.0,1009,27,10,128,9,singapore
2018-09-30 00:00:00,33,27,0.0,11.6,7,52,11:22 PM,10:57 AM,06:52 AM,06:58 PM,24,32,32,28,11,8,77,0.0,1009,27,10,125,8,singapore
2018-09-30 01:00:00,33,27,0.0,11.6,7,52,11:22 PM,10:57 AM,06:52 AM,06:58 PM,24,32,32,28,11,8,77,0.0,1008,27,10,123,8,singapore
2018-09-30 02:00:00,33,27,0.0,11.6,7,52,11:22 PM,10:57 AM,06:52 AM,06:58 PM,23,32,32,28,11,7,77,0.0,1008,27,10,120,8,singapore
2018-09-30 03:00:00,33,27,0.0,11.6,7,52,11:22 PM,10:57 AM,06:52 AM,06:58 PM,23,31,31,28,12,7,77,0.0,1008,27,10,118,8,singapore
2018-09-30 04:00:00,33,27,0.0,11.6,7,52,11:22 PM,10:57 AM,06:52 AM,06:58 PM,23,32,32,28,11,12,76,0.0,1008,27,10,118,8,singapore
2018-09-30 05:00:00,33,27,0.0,11.6,7,52,11:22 PM,10:57 AM,06:52 AM,06:58 PM,23,32,32,28,11,18,74,0.0,1009,28,10,119,9,singapore
2018-09-30 06:00:00,33,27,0.0,11.6,7,52,11:22 PM,10:57 AM,06:52 AM,06:58 PM,23,33,33,29,10,23,73,0.0,1009,28,10,119,9,singapore
2018-09-30 07:00:00,33,27,0.0,11.6,7,52,11:22 PM,10:57 AM,06:52 AM,06:58 PM,23,34,34,30,11,20,68,0.0,1009,29,10,124,10,singapore
2018-09-30 08:00:00,33,27,0.0,11.6,7,52,11:22 PM,10:57 AM,06:52 AM,06:58 PM,23,36,36,31,12,17,63,0.0,1009,31,10,128,11,singapore
2018-09-30 09:00:00,33,27,0.0,11.6,7,52,11:22 PM,10:57 AM,06:52 AM,06:58 PM,23,37,37,32,14,14,59,0.0,1009,32,10,133,12,singapore
2018-09-30 10:00:00,33,27,0.0,11.6,7,52,11:22 PM,10:57 AM,06:52 AM,06:58 PM,23,38,38,33,14,15,57,0.0,1009,32,10,133,12,singapore
2018-09-30 11:00:00,33,27,0.0,11.6,7,52,11:22 PM,10:57 AM,06:52 AM,06:58 PM,23,39,39,33,14,17,55,0.0,1009,33,10,132,12,singapore
2018-09-30 12:00:00,33,27,0.0,11.6,7,52,11:22 PM,10:57 AM,06:52 AM,06:58 PM,23,39,39,34,14,18,54,0.0,1008,33,10,132,12,singapore
2018-09-30 13:00:00,33,27,0.0,11.6,7,52,11:22 PM,10:57 AM,06:52 AM,06:58 PM,23,39,39,33,15,16,57,0.0,1008,33,10,131,12,singapore
2018-09-30 14:00:00,33,27,0.0,11.6,7,52,11:22 PM,10:57 AM,06:52 AM,06:58 PM,23,38,38,32,17,14,60,0.3,1007,32,9,130,13,singapore
2018-09-30 15:00:00,33,27,0.0,11.6,7,52,11:22 PM,10:57 AM,06:52 AM,06:58 PM,24,37,37,32,18,12,63,0.4,1007,31,9,128,14,singapore
2018-09-30 16:00:00,33,27,0.0,11.6,7,52,11:22 PM,10:57 AM,06:52 AM,06:58 PM,24,36,36,31,17,14,68,0.2,1007,30,9,132,12,singapore
2018-09-30 17:00:00,33,27,0.0,11.6,7,52,11:22 PM,10:57 AM,06:52 AM,06:58 PM,24,35,35,30,15,16,73,0.0,1007,29,10,135,11,singapore
2018-09-30 18:00:00,33,27,0.0,11.6,7,52,11:22 PM,10:57 AM,06:52 AM,06:58 PM,24,33,33,29,14,18,78,0.0,1008,28,10,138,9,singapore
2018-09-30 19:00:00,33,27,0.0,11.6,7,52,11:22 PM,10:57 AM,06:52 AM,06:58 PM,24,33,33,28,14,15,79,0.0,1008,28,10,137,9,singapore
2018-09-30 20:00:00,33,27,0.0,11.6,7,52,11:22 PM,10:57 AM,06:52 AM,06:58 PM,25,33,33,28,15,11,81,0.6,1009,28,9,136,10,singapore
2018-09-30 21:00:00,33,27,0.0,11.6,7,52,11:22 PM,10:57 AM,06:52 AM,06:58 PM,25,33,33,28,16,8,82,0.7,1009,28,9,134,10,singapore
2018-09-30 22:00:00,33,27,0.0,11.6,7,52,11:22 PM,10:57 AM,06:52 AM,06:58 PM,24,33,33,28,16,10,81,0.4,1009,28,9,131,11,singapore
2018-09-30 23:00:00,33,27,0.0,11.6,7,52,11:22 PM,10:57 AM,06:52 AM,06:58 PM,24,33,33,28,16,12,79,0.0,1009,28,10,128,11,singapore
2018-10-01 00:00:00,32,28,0.0,11.6,7,51,No moonrise,11:52 AM,06:51 AM,06:57 PM,24,33,33,28,16,15,78,0.0,1009,28,10,124,12,singapore
2018-10-01 01:00:00,32,28,0.0,11.6,7,51,No moonrise,11:52 AM,06:51 AM,06:57 PM,24,33,33,28,15,15,78,0.0,1009,28,10,122,11,singapore
2018-10-01 02:00:00,32,28,0.0,11.6,7,51,No moonrise,11:52 AM,06:51 AM,06:57 PM,24,32,32,28,15,16,78,0.0,1009,28,10,119,11,singapore
2018-10-01 03:00:00,32,28,0.0,11.6,7,51,No moonrise,11:52 AM,06:51 AM,06:57 PM,24,32,32,28,14,17,78,0.0,1009,28,10,116,10,singapore
2018-10-01 04:00:00,32,28,0.0,11.6,7,51,No moonrise,11:52 AM,06:51 AM,06:57 PM,24,32,32,28,13,24,77,0.0,1009,28,10,121,10,singapore
2018-10-01 05:00:00,32,28,0.0,11.6,7,51,No moonrise,11:52 AM,06:51 AM,06:57 PM,24,32,32,28,13,31,77,0.0,1009,28,10,126,10,singapore
2018-10-01 06:00:00,32,28,0.0,11.6,7,51,No moonrise,11:52 AM,06:51 AM,06:57 PM,24,33,33,28,13,39,77,0.0,1010,28,10,131,10,singapore
2018-10-01 07:00:00,32,28,0.0,11.6,7,51,No moonrise,11:52 AM,06:51 AM,06:57 PM,24,34,34,30,13,29,72,0.0,1010,29,10,134,11,singapore
2018-10-01 08:00:00,32,28,0.0,11.6,7,51,No moonrise,11:52 AM,06:51 AM,06:57 PM,24,36,36,31,14,20,67,0.1,1010,30,10,136,12,singapore
2018-10-01 09:00:00,32,28,0.0,11.6,7,51,No moonrise,11:52 AM,06:51 AM,06:57 PM,24,37,37,32,14,10,62,0.1,1010,31,10,139,12,singapore
2018-10-01 10:00:00,32,28,0.0,11.6,7,51,No moonrise,11:52 AM,06:51 AM,06:57 PM,24,38,38,32,14,12,62,0.1,1010,32,10,140,12,singapore
2018-10-01 11:00:00,32,28,0.0,11.6,7,51,No moonrise,11:52 AM,06:51 AM,06:57 PM,24,38,38,32,13,14,62,0.0,1010,32,10,141,11,singapore
2018-10-01 12:00:00,32,28,0.0,11.6,7,51,No moonrise,11:52 AM,06:51 AM,06:57 PM,24,39,39,32,12,17,62,0.0,1009,32,10,142,10,singapore
2018-10-01 13:00:00,32,28,0.0,11.6,7,51,No moonrise,11:52 AM,06:51 AM,06:57 PM,24,38,38,32,13,18,62,0.0,1009,32,9,137,10,singapore
2018-10-01 14:00:00,32,28,0.0,11.6,7,51,No moonrise,11:52 AM,06:51 AM,06:57 PM,24,38,38,32,14,20,63,1.3,1008,31,8,133,9,singapore
2018-10-01 15:00:00,32,28,0.0,11.6,7,51,No moonrise,11:52 AM,06:51 AM,06:57 PM,24,37,37,32,16,22,63,1.7,1008,31,7,129,9,singapore
2018-10-01 16:00:00,32,28,0.0,11.6,7,51,No moonrise,11:52 AM,06:51 AM,06:57 PM,24,36,36,31,15,22,67,0.9,1008,30,8,128,9,singapore
2018-10-01 17:00:00,32,28,0.0,11.6,7,51,No moonrise,11:52 AM,06:51 AM,06:57 PM,24,34,34,30,15,21,70,0.0,1008,29,9,128,9,singapore
2018-10-01 18:00:00,32,28,0.0,11.6,7,51,No moonrise,11:52 AM,06:51 AM,06:57 PM,23,33,33,29,15,21,73,0.0,1009,28,10,127,9,singapore
2018-10-01 19:00:00,32,28,0.0,11.6,7,51,No moonrise,11:52 AM,06:51 AM,06:57 PM,24,33,33,29,14,20,74,0.0,1009,28,10,125,9,singapore
2018-10-01 20:00:00,32,28,0.0,11.6,7,51,No moonrise,11:52 AM,06:51 AM,06:57 PM,24,32,32,28,13,19,76,0.0,1009,28,10,123,8,singapore
2018-10-01 21:00:00,32,28,0.0,11.6,7,51,No moonrise,11:52 AM,06:51 AM,06:57 PM,24,32,32,28,12,18,77,0.0,1010,28,10,120,8,singapore
2018-10-01 22:00:00,32,28,0.0,11.6,7,51,No moonrise,11:52 AM,06:51 AM,06:57 PM,24,32,32,28,11,18,77,0.0,1010,27,10,117,7,singapore
2018-10-01 23:00:00,32,28,0.0,11.6,7,51,No moonrise,11:52 AM,06:51 AM,06:57 PM,24,32,32,28,10,19,78,0.0,1010,27,10,114,6,singapore
2018-10-02 00:00:00,34,26,0.0,11.6,7,43,12:17 AM,12:49 PM,06:51 AM,06:57 PM,24,32,32,28,8,19,79,0.0,1010,27,10,111,6,singapore
2018-10-02 01:00:00,34,26,0.0,11.6,7,43,12:17 AM,12:49 PM,06:51 AM,06:57 PM,24,31,31,28,8,19,79,0.0,1009,27,10,106,5,singapore
2018-10-02 02:00:00,34,26,0.0,11.6,7,43,12:17 AM,12:49 PM,06:51 AM,06:57 PM,24,31,31,27,7,19,80,0.0,1009,27,10,101,5,singapore
2018-10-02 03:00:00,34,26,0.0,11.6,7,43,12:17 AM,12:49 PM,06:51 AM,06:57 PM,24,31,31,27,7,19,80,0.0,1009,26,10,97,5,singapore
2018-10-02 04:00:00,34,26,0.0,11.6,7,43,12:17 AM,12:49 PM,06:51 AM,06:57 PM,24,32,32,28,6,20,78,0.0,1009,27,10,101,5,singapore
2018-10-02 05:00:00,34,26,0.0,11.6,7,43,12:17 AM,12:49 PM,06:51 AM,06:57 PM,24,33,33,29,6,20,75,0.0,1009,28,10,106,5,singapore
2018-10-02 06:00:00,34,26,0.0,11.6,7,43,12:17 AM,12:49 PM,06:51 AM,06:57 PM,24,33,33,29,5,21,72,0.0,1010,28,10,110,5,singapore
2018-10-02 07:00:00,34,26,0.0,11.6,7,43,12:17 AM,12:49 PM,06:51 AM,06:57 PM,23,35,35,30,7,21,66,0.0,1010,30,10,124,6,singapore
2018-10-02 08:00:00,34,26,0.0,11.6,7,43,12:17 AM,12:49 PM,06:51 AM,06:57 PM,23,36,36,32,8,21,59,0.0,1010,31,10,138,7,singapore
2018-10-02 09:00:00,34,26,0.0,11.6,7,43,12:17 AM,12:49 PM,06:51 AM,06:57 PM,22,38,38,33,9,21,53,0.0,1010,33,10,152,8,singapore
2018-10-02 10:00:00,34,26,0.0,11.6,7,43,12:17 AM,12:49 PM,06:51 AM,06:57 PM,22,38,38,34,9,23,51,0.0,1010,33,10,151,8,singapore
2018-10-02 11:00:00,34,26,0.0,11.6,7,43,12:17 AM,12:49 PM,06:51 AM,06:57 PM,22,39,39,34,10,25,50,0.0,1010,33,10,151,8,singapore
2018-10-02 12:00:00,34,26,0.0,11.6,7,43,12:17 AM,12:49 PM,06:51 AM,06:57 PM,22,39,39,34,10,27,49,0.0,1009,34,10,151,9,singapore
2018-10-02 13:00:00,34,26,0.0,11.6,7,43,12:17 AM,12:49 PM,06:51 AM,06:57 PM,22,39,39,34,11,26,51,0.0,1009,33,10,149,9,singapore
2018-10-02 14:00:00,34,26,0.0,11.6,7,43,12:17 AM,12:49 PM,06:51 AM,06:57 PM,22,38,38,33,12,25,53,0.0,1008,33,10,147,10,singapore
2018-10-02 15:00:00,34,26,0.0,11.6,7,43,12:17 AM,12:49 PM,06:51 AM,06:57 PM,22,37,37,33,13,24,55,0.0,1008,32,10,145,11,singapore
2018-10-02 16:00:00,34,26,0.0,11.6,7,43,12:17 AM,12:49 PM,06:51 AM,06:57 PM,23,36,36,31,12,28,61,0.0,1008,31,10,141,10,singapore
2018-10-02 17:00:00,34,26,0.0,11.6,7,43,12:17 AM,12:49 PM,06:51 AM,06:57 PM,23,34,34,30,12,31,68,0.0,1008,30,10,136,9,singapore
2018-10-02 18:00:00,34,26,0.0,11.6,7,43,12:17 AM,12:49 PM,06:51 AM,06:57 PM,24,33,33,29,11,35,74,0.0,1009,28,10,132,8,singapore
2018-10-02 19:00:00,34,26,0.0,11.6,7,43,12:17 AM,12:49 PM,06:51 AM,06:57 PM,24,33,33,29,11,35,75,0.0,1009,28,10,139,7,singapore
2018-10-02 20:00:00,34,26,0.0,11.6,7,43,12:17 AM,12:49 PM,06:51 AM,06:57 PM,24,33,33,29,10,34,75,0.0,1010,28,10,145,7,singapore
2018-10-02 21:00:00,34,26,0.0,11.6,7,43,12:17 AM,12:49 PM,06:51 AM,06:57 PM,23,32,32,28,9,33,75,0.0,1010,28,10,151,6,singapore
2018-10-02 22:00:00,34,26,0.0,11.6,7,43,12:17 AM,12:49 PM,06:51 AM,06:57 PM,23,32,32,28,6,37,75,0.0,1010,28,10,155,4,singapore
2018-10-02 23:00:00,34,26,0.0,11.6,7,43,12:17 AM,12:49 PM,06:51 AM,06:57 PM,23,32,32,28,3,41,76,0.0,1010,27,10,158,2,singapore
2018-10-03 00:00:00,33,26,0.0,11.6,7,36,01:16 AM,01:48 PM,06:51 AM,06:57 PM,23,31,31,28,1,45,76,0.0,1010,27,10,162,0,singapore
2018-10-03 01:00:00,33,26,0.0,11.6,7,36,01:16 AM,01:48 PM,06:51 AM,06:57 PM,23,31,31,28,1,39,77,0.0,1010,27,10,114,1,singapore
2018-10-03 02:00:00,33,26,0.0,11.6,7,36,01:16 AM,01:48 PM,06:51 AM,06:57 PM,23,31,31,27,1,34,79,0.0,1009,27,10,66,1,singapore
2018-10-03 03:00:00,33,26,0.0,11.6,7,36,01:16 AM,01:48 PM,06:51 AM,06:57 PM,24,31,31,27,2,28,80,0.0,1009,26,10,18,1,singapore
2018-10-03 04:00:00,33,26,0.0,11.6,7,36,01:16 AM,01:48 PM,06:51 AM,06:57 PM,24,32,32,28,2,26,78,0.0,1009,27,10,33,1,singapore
2018-10-03 05:00:00,33,26,0.0,11.6,7,36,01:16 AM,01:48 PM,06:51 AM,06:57 PM,24,33,33,28,2,24,76,0.0,1010,28,10,49,2,singapore
2018-10-03 06:00:00,33,26,0.0,11.6,7,36,01:16 AM,01:48 PM,06:51 AM,06:57 PM,24,33,33,29,2,22,74,0.0,1010,28,10,64,2,singapore
2018-10-03 07:00:00,33,26,0.0,11.6,7,36,01:16 AM,01:48 PM,06:51 AM,06:57 PM,24,35,35,30,4,21,67,0.0,1010,30,10,97,4,singapore
2018-10-03 08:00:00,33,26,0.0,11.6,7,36,01:16 AM,01:48 PM,06:51 AM,06:57 PM,23,37,37,32,6,19,61,0.0,1010,31,10,130,5,singapore
2018-10-03 09:00:00,33,26,0.0,11.6,7,36,01:16 AM,01:48 PM,06:51 AM,06:57 PM,23,39,39,33,8,18,54,0.0,1010,33,10,162,7,singapore
2018-10-03 10:00:00,33,26,0.0,11.6,7,36,01:16 AM,01:48 PM,06:51 AM,06:57 PM,23,39,39,33,10,19,53,0.0,1010,33,10,163,9,singapore
2018-10-03 11:00:00,33,26,0.0,11.6,7,36,01:16 AM,01:48 PM,06:51 AM,06:57 PM,22,38,38,33,11,21,52,0.0,1009,33,10,163,10,singapore
2018-10-03 12:00:00,33,26,0.0,11.6,7,36,01:16 AM,01:48 PM,06:51 AM,06:57 PM,22,38,38,34,13,22,52,0.0,1009,33,10,163,11,singapore
2018-10-03 13:00:00,33,26,0.0,11.6,7,36,01:16 AM,01:48 PM,06:51 AM,06:57 PM,22,38,38,33,13,21,52,0.0,1009,33,10,158,12,singapore
2018-10-03 14:00:00,33,26,0.0,11.6,7,36,01:16 AM,01:48 PM,06:51 AM,06:57 PM,22,37,37,33,14,20,53,0.0,1008,32,10,153,12,singapore
2018-10-03 15:00:00,33,26,0.0,11.6,7,36,01:16 AM,01:48 PM,06:51 AM,06:57 PM,22,37,37,32,14,20,54,0.0,1008,32,10,148,12,singapore
2018-10-03 16:00:00,33,26,0.0,11.6,7,36,01:16 AM,01:48 PM,06:51 AM,06:57 PM,22,35,35,31,13,19,60,0.0,1008,31,10,137,11,singapore
2018-10-03 17:00:00,33,26,0.0,11.6,7,36,01:16 AM,01:48 PM,06:51 AM,06:57 PM,23,34,34,30,12,19,65,0.0,1009,30,10,126,9,singapore
2018-10-03 18:00:00,33,26,0.0,11.6,7,36,01:16 AM,01:48 PM,06:51 AM,06:57 PM,23,33,33,29,11,19,70,0.0,1009,29,10,115,7,singapore
2018-10-03 19:00:00,33,26,0.0,11.6,7,36,01:16 AM,01:48 PM,06:51 AM,06:57 PM,23,33,33,29,12,19,72,0.0,1009,28,10,118,8,singapore
2018-10-03 20:00:00,33,26,0.0,11.6,7,36,01:16 AM,01:48 PM,06:51 AM,06:57 PM,23,32,32,29,13,18,73,0.0,1010,28,10,121,8,singapore
2018-10-03 21:00:00,33,26,0.0,11.6,7,36,01:16 AM,01:48 PM,06:51 AM,06:57 PM,23,32,32,28,14,18,74,0.0,1010,28,10,124,9,singapore
2018-10-03 22:00:00,33,26,0.0,11.6,7,36,01:16 AM,01:48 PM,06:51 AM,06:57 PM,23,32,32,28,13,19,75,0.0,1010,28,10,128,9,singapore
2018-10-03 23:00:00,33,26,0.0,11.6,7,36,01:16 AM,01:48 PM,06:51 AM,06:57 PM,23,32,32,28,13,19,75,0.0,1010,28,10,132,9,singapore
2018-10-04 00:00:00,33,27,0.0,11.6,7,29,02:14 AM,02:46 PM,06:50 AM,06:56 PM,23,32,32,28,12,20,75,0.0,1009,27,10,135,8,singapore
2018-10-04 01:00:00,33,27,0.0,11.6,7,29,02:14 AM,02:46 PM,06:50 AM,06:56 PM,23,32,32,28,11,18,75,0.0,1009,27,10,136,8,singapore
2018-10-04 02:00:00,33,27,0.0,11.6,7,29,02:14 AM,02:46 PM,06:50 AM,06:56 PM,23,32,32,28,11,17,76,0.0,1009,27,10,137,7,singapore
2018-10-04 03:00:00,33,27,0.0,11.6,7,29,02:14 AM,02:46 PM,06:50 AM,06:56 PM,23,32,32,28,10,16,76,0.0,1009,27,10,138,7,singapore
2018-10-04 04:00:00,33,27,0.0,11.6,7,29,02:14 AM,02:46 PM,06:50 AM,06:56 PM,23,32,32,28,10,21,74,0.0,1009,28,10,133,7,singapore
2018-10-04 05:00:00,33,27,0.0,11.6,7,29,02:14 AM,02:46 PM,06:50 AM,06:56 PM,23,32,32,29,10,26,72,0.0,1010,28,10,128,8,singapore
2018-10-04 06:00:00,33,27,0.0,11.6,7,29,02:14 AM,02:46 PM,06:50 AM,06:56 PM,23,33,33,29,10,32,71,0.0,1010,28,10,123,8,singapore
2018-10-04 07:00:00,33,27,0.0,11.6,7,29,02:14 AM,02:46 PM,06:50 AM,06:56 PM,23,34,34,30,11,30,67,0.0,1010,30,10,129,9,singapore
2018-10-04 08:00:00,33,27,0.0,11.6,7,29,02:14 AM,02:46 PM,06:50 AM,06:56 PM,23,36,36,31,11,28,62,0.1,1010,31,9,135,9,singapore
2018-10-04 09:00:00,33,27,0.0,11.6,7,29,02:14 AM,02:46 PM,06:50 AM,06:56 PM,23,37,37,32,11,27,58,0.2,1010,32,9,141,10,singapore
2018-10-04 10:00:00,33,27,0.0,11.6,7,29,02:14 AM,02:46 PM,06:50 AM,06:56 PM,23,38,38,32,13,24,57,0.1,1010,32,9,145,11,singapore
2018-10-04 11:00:00,33,27,0.0,11.6,7,29,02:14 AM,02:46 PM,06:50 AM,06:56 PM,23,38,38,33,14,21,56,0.0,1009,33,10,150,12,singapore
2018-10-04 12:00:00,33,27,0.0,11.6,7,29,02:14 AM,02:46 PM,06:50 AM,06:56 PM,23,38,38,33,16,18,55,0.0,1009,33,10,154,14,singapore
2018-10-04 13:00:00,33,27,0.0,11.6,7,29,02:14 AM,02:46 PM,06:50 AM,06:56 PM,23,38,38,33,16,17,56,0.0,1008,33,10,156,14,singapore
2018-10-04 14:00:00,33,27,0.0,11.6,7,29,02:14 AM,02:46 PM,06:50 AM,06:56 PM,23,37,37,32,17,16,57,0.2,1008,32,9,158,14,singapore
2018-10-04 15:00:00,33,27,0.0,11.6,7,29,02:14 AM,02:46 PM,06:50 AM,06:56 PM,23,37,37,32,17,14,58,0.3,1007,32,9,160,14,singapore
